fecha	cols	rows	min_gain_to_split	max_depth	max_bin	seed	extra_trees	metric	first_metric_only	objective	boost_from_average	force_row_wise	feature_pre_filter	boosting	num_threads	verbosity	verbose	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	bagging_fraction	num_iterations	rmse_validate	rmse_test	ganancia	iteracion_bayesiana
20251208 142507	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.194552743545564	0.839138930048892	1496	158	4.78248105702929	7.56143878207249	0.884584016609223	4988	100.382537530607	123.217504869139	123.217504869139	113
20251208 142940	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0101058199318935	0.315969546436321	868	34	2.23791648112228	9.90560587019212	0.730323236868814	31593	60.0344238641021	87.0746688261399	87.0746688261399	114
20251208 143704	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0151385390577097	0.301842321010959	1100	66	0.452817071660244	9.95294168749673	0.690709882514698	52330	86.2687772918453	130.033546360615	130.033546360615	115
20251208 150012	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0107400664897713	0.898733537434572	925	105	0.752905667735485	8.1655238579347	0.671615190885375	81989	86.178820504861	102.604234706243	102.604234706243	116
20251208 153917	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0104006399338238	0.899698695304834	1327	125	0.687488078816346	0.730677249686036	0.998390914913529	99970	91.8722348480132	113.582046017084	113.582046017084	117
20251208 155056	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0312942646277809	0.84001728382419	1484	151	0.0979740762995354	0.609875545745037	0.980578165213595	35600	96.6189251923286	121.922007423019	121.922007423019	118
20251208 155434	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0762158094639742	0.392634806244289	894	125	4.79986784333108	0.13088481502895	0.607697809386414	20197	94.7989472607064	118.611916098276	118.611916098276	119
20251208 155529	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.197561226768564	0.892235987995091	983	33	1.01097340410632	6.71404366608811	0.999704290696867	1514	64.117503061779	97.7998908158845	97.7998908158845	120
20251208 155639	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.192704595928774	0.896814317585547	288	70	3.96911803100856	9.99479041532245	0.877776719111955	3605	86.6437346988277	127.841777022534	127.841777022534	121
20251208 155808	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0249965263439422	0.300086078760098	489	9	1.56200303152487	7.88454023916268	0.829465487552318	3387	57.3420909946052	78.5526879046341	78.5526879046341	122
20251208 160007	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0231309997941281	0.300196945418015	487	19	2.25361856033731	8.63124000470334	0.607209530820939	7648	53.1498413105219	79.5933184092017	79.5933184092017	123
20251208 160127	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0751408047965511	0.704002058245167	687	35	4.96626367818015	0.0631923023788938	0.998972628728545	3170	63.1552662030797	91.7154065663828	91.7154065663828	124
20251208 160157	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.191407976608141	0.300028788560102	63	128	0.00440514689232748	0.842545778002171	0.962383574325665	4391	85.4652768100382	117.746530849631	117.746530849631	125
20251208 161638	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0102385046215052	0.697246922966332	890	36	0.329091925983299	2.29492565466846	0.994173424080096	32098	68.9010002052467	95.1169896689432	95.1169896689432	126
20251208 162205	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0204335123566847	0.766240252862414	133	164	0.326674526118367	9.93956258626721	0.983283371460617	27917	100.54088351071	117.762256340162	117.762256340162	127
20251208 163051	3112	389	0	-1	255	999983	FALSE	rmse	TRUE	regression	TRUE	TRUE	FALSE	gbdt	0	-100	-100	0.0100147561680655	0.89783331611401	163	34	4.56606171043458	0.0549055812710222	0.821387200789572	20074	64.1511997915732	89.836011576429	89.836011576429	128
